"","time","d2_bw1","k_bw1","UD2_1","UD2_2","U_K","do","mf_xe","p_atm","x_loc_fit","x_vel_fit","y_loc_fit","y_vel_fit","tot_vel_fit","x_acc_fit","y_acc_fit","tot_acc_fit","vRatio"
"1",0,13.0469746270997,-0.0603557794312135,0.185233634537792,0.249473323952844,1.0142874421205,3.61,0.75,1,0.00641126513651342,-0.0904187661371995,-0.00504456885240544,-0.0985897634436048,0.133774043542234,0.0987997067666191,-0.0216652975544462,0.101147254907351,1
"2",0.033,13.0493302767946,-0.0577074524638411,0.185218620098652,0.249462175953087,0.966848808191452,3.61,0.75,1,0.00336637252624646,-0.0863453098524967,-0.00834036107648048,-0.0990882997899987,0.131430604079858,0.0972088412244345,-0.0220891227937642,0.0996869507909401,0.982482106391316
"3",0.067,13.0516267632778,-0.0550729758194258,0.185245293561447,0.249481980885728,0.917312909305265,3.61,0.75,1,0.000379298302780389,-0.0821548847553457,-0.0117386394134836,-0.0997030610915842,0.129190268519716,0.0953983217262089,-0.0223681788837591,0.097985586770469,0.965734944529273
"4",0.1,13.0537340891329,-0.0526050298250672,0.185424886915338,0.249615361481552,0.868761209746149,3.61,0.75,1,-0.00237093451088335,-0.0781117289343556,-0.0150468916982667,-0.100383171167382,0.127193644694749,0.0934868289197506,-0.0224924636110113,0.0961545531982931,0.950809598983176
"5",0.133,13.0557264886912,-0.0502225705540746,0.185537910634933,0.249699331762775,0.819909012112506,3.61,0.75,1,-0.0049723690746381,-0.0741084873740523,-0.0183712585468301,-0.101131500272638,0.125378021392366,0.0914356480577507,-0.0224791980321119,0.0941583351589638,0.937237285144806
"6",0.167,13.0576640163568,-0.047855021038999,0.185652889594628,0.249784778188814,0.769434043023691,3.61,0.75,1,-0.00749608554436837,-0.0700413561633539,-0.0218188884358996,-0.101959868048239,0.123699661542043,0.0891892006111647,-0.0223293237532524,0.0919418958089083,0.924691055653034
"7",0.2,13.0594373730229,-0.0456394365244063,0.185701740150483,0.249821088571236,0.720470482994571,3.61,0.75,1,-0.00979381932952515,-0.0661634946854258,-0.0251915886648828,-0.10280662106457,0.122257144428055,0.0868923791707788,-0.0220595690101912,0.0896488156244899,0.913907819415336
"8",0.233,13.06110961568,-0.0435028011802221,0.185700253876894,0.249819983768198,0.671693340267494,3.61,0.75,1,-0.0119432301111392,-0.0623666611788635,-0.0285940586573282,-0.103683446824836,0.120995279131368,0.0844934958803941,-0.0216756178421627,0.0872294861553687,0.904475008211655
"9",0.267,13.0627313152937,-0.0413817692969649,0.185740643485476,0.249850008289771,0.62179670418933,3.61,0.75,1,-0.0140048060750318,-0.0585511471150575,-0.0321337825156186,-0.104606489657925,0.11987808184586,0.0819284398966845,-0.0211696375262545,0.0846192815905314,0.896123632594041
"10",0.3,13.0642113542395,-0.039398976214808,0.185729856151524,0.249841988997177,0.57387009275427,3.61,0.75,1,-0.0158601996243988,-0.0549513710816372,-0.0356046885769225,-0.105510793824618,0.118962938755113,0.079360968335458,-0.0205805430653855,0.0819861088722215,0.889282671025452
"11",0.333,13.0656029195716,-0.0374888343019146,0.185653292011275,0.249785077285701,0.52658546967597,3.61,0.75,1,-0.0175758180487626,-0.0514621185598268,-0.0391117572101384,-0.106413709474954,0.118204175945208,0.0767294286984209,-0.0199042489327932,0.0792690630319588,0.883610697675362
"12",0.367,13.0669482639273,-0.0355946577980608,0.185593735528922,0.249740814981411,0.478687051166487,3.61,0.75,1,-0.0192016687631854,-0.0479903498444392,-0.042763682427746,-0.107333323369446,0.117573449314553,0.0739642455250628,-0.0191262982951329,0.076397152450639,0.878895832115843
"13",0.4,13.0681721519179,-0.0338258214144918,0.185565643404354,0.249719939155991,0.433129042290443,3.61,0.75,1,-0.0206469804470232,-0.0447464360733349,-0.0463457592762126,-0.108207499637511,0.117094434193377,0.0712406661153982,-0.018302404900958,0.0735541333558098,0.87531505434691
