"","variablename","time","x_disp","y_disp"
"1","drop_disp",0,-0.181164366201088,0.0820462872680334
"2","drop_disp",0.034,-0.147092707681154,0.252963712128563
"3","drop_disp",0.067,-0.108528278955291,0.413058747792939
"4","drop_disp",0.1,-0.0649146866306376,0.567719907967913
"5","drop_disp",0.134,-0.0150723675927075,0.721668543976069
"6","drop_disp",0.167,0.0377114135791907,0.866120175488349
"7","drop_disp",0.2,0.0944953252265739,1.00593878595542
"8","drop_disp",0.234,0.156836716297598,1.14541595489787
"9","drop_disp",0.267,0.220742377175199,1.27659951784027
"10","drop_disp",0.3,0.287685435110066,1.40389519065318
"11","drop_disp",0.334,0.359522887360474,1.53122508893716
"12","drop_disp",0.367,0.431740237179286,1.65132627761509
"13","drop_disp",0.4,0.506142191108228,1.76821017182655
"14","drop_disp",0.434,0.584814982151218,1.88548516997182
"15","drop_disp",0.467,0.662884575759477,1.99645066705555
"16","drop_disp",0.5,0.742411385990938,2.10478363272628
"17","drop_disp",0.534,0.82564933622031,2.2138289648719
"18","drop_disp",0.567,0.907500771453743,2.31733964204626
"19","drop_disp",0.6,0.990214480377884,2.41871260769129
"20","drop_disp",0.634,1.07615997233279,2.52107343399741
"21","drop_disp",0.667,1.16012488439297,2.61853855076597
"22","drop_disp",0.7,1.24448854533054,2.71427302775519
"23","drop_disp",0.734,1.33169342903138,2.81122113160438
"24","drop_disp",0.767,1.41649487181896,2.90379038149126
"25","drop_disp",0.8,1.50135479940723,2.99495549256633
"26","drop_disp",0.834,1.58875509008068,3.08751150043179
"27","drop_disp",0.867,1.67347664897887,3.17610057076223
"28","drop_disp",0.9,1.75802581176141,3.26354199063811
"29","drop_disp",0.934,1.84489856607022,3.3525081375663
"30","drop_disp",0.967,1.92893784253937,3.43783279984564
"31","drop_disp",1,2.01266535776495,3.52220854162239
"32","drop_disp",1.034,2.09857310786561,3.60820674549729
"33","drop_disp",1.067,2.18158499134603,3.69082044414391
"34","drop_disp",1.1,2.26421726149593,3.77263857313275
"35","drop_disp",1.134,2.34894577351285,3.8561489330207
"36","drop_disp",1.167,2.43078108874017,3.93647936637777
"37","drop_disp",1.2,2.51222009796367,4.01613341849785
"38","drop_disp",1.234,2.59571500977775,4.09752913076211
"39","drop_disp",1.267,2.67635975701119,4.17591031100677
"40","drop_disp",1.3,2.7566235366066,4.25370930576856
"41","drop_disp",1.334,2.83893079049152,4.33328524453596
"42","drop_disp",1.367,2.9184504956083,4.40998282346388
"43","drop_disp",1.4,2.99762001942144,4.48617412674918
"44","drop_disp",1.434,3.07883421362024,4.56416779123514
"45","drop_disp",1.467,3.15732713924032,4.63939688251963
"46","drop_disp",1.5,3.23550315901101,4.71418163106225
"47","drop_disp",1.534,3.315727184884,4.7907866584444
"48","drop_disp",1.567,3.39328942065319,4.86472281541795
"49","drop_disp",1.6,3.4705619929845,4.93826499867096
"50","drop_disp",1.634,3.54988047451365,5.01363879454888
"51","drop_disp",1.667,3.62658498321729,5.08642401719503
"52","drop_disp",1.7,3.70301733039092,5.15885539760904
"53","drop_disp",1.734,3.78148501193473,5.23312338279221
"54","drop_disp",1.767,3.85737511727998,5.30486974370369
"55","drop_disp",1.8,3.93300159754368,5.37629327844575
"56","drop_disp",1.834,4.01064562125449,5.44955247171854
"57","drop_disp",1.867,4.08574104834055,5.52034587606259
"58","drop_disp",1.9,4.16057647393738,5.59083993429984
"59","drop_disp",1.934,4.23740880723553,5.66316390875718
"60","drop_disp",1.967,4.31171984332458,5.73306957058643
"61","drop_disp",2,4.38577503415349,5.80269408005817
"62","drop_disp",2.034,4.46180923083237,5.87413995407288
"63","drop_disp",2.067,4.53535302009823,5.94320972790648
"64","drop_disp",2.1,4.60865048373491,6.01201391078591
"65","drop_disp",2.134,4.68391658872754,6.08263056648564
"66","drop_disp",2.167,4.75672987579558,6.15091097334079
"67","drop_disp",2.2,4.82931444616686,6.21894122208049
"68","drop_disp",2.234,4.90386743767321,6.28877705693739
"69","drop_disp",2.267,4.97601211777178,6.35631626920446
"70","drop_disp",2.3,5.04795381184453,6.42362243999114
"71","drop_disp",2.334,5.12187374056428,6.49273099256608
"72","drop_disp",2.367,5.19343437882475,6.55958336778957
"73","drop_disp",2.4,5.26482352264361,6.62622235110921
"74","drop_disp",2.434,5.33820824766368,6.69466496503779
"75","drop_disp",2.467,5.40928315603091,6.76089268301932
"76","drop_disp",2.5,5.48021995120761,6.82692918279619
"77","drop_disp",2.534,5.55317318147606,6.89477503047465
"78","drop_disp",2.567,5.62386200537426,6.96044750610288
"79","drop_disp",2.6,5.69444367719007,7.02595301902647
"80","drop_disp",2.634,5.76706162716541,7.09327778835402
"81","drop_disp",2.667,5.83745261425632,7.15847033604197
"82","drop_disp",2.7,5.90776118261062,7.22352194362481
"83","drop_disp",2.734,5.98012075790761,7.29040691041583
"84","drop_disp",2.767,6.05028026575556,7.35520030746864
"85","drop_disp",2.8,6.12037318053954,7.41988081895189
"86","drop_disp",2.834,6.19252363979168,7.48641368705701
"87","drop_disp",2.867,6.26248939873899,7.55089569782531
"88","drop_disp",2.9,6.33239417972216,7.61529585459932
"89","drop_disp",2.934,6.4043530538287,7.68157365841011
"90","drop_disp",2.967,6.47413156912187,7.74584232418491
"91","drop_disp",3,6.54384447990152,7.81006435579573
"92","drop_disp",3.034,6.61559742897017,7.87619713063528
"93","drop_disp",3.067,6.68516489723764,7.94036401895504
"94","drop_disp",3.1,6.75465274823499,8.00452422168314
"95","drop_disp",3.134,6.82615616729571,8.07063654108574
"96","drop_disp",3.167,6.89546154529748,8.13482672152336
"97","drop_disp",3.2,6.96466510452963,8.19905350906135
"98","drop_disp",3.234,7.03584979821298,8.26528002194243
"99","drop_disp",3.267,7.10481834267324,8.32962495409975
"100","drop_disp",3.3,7.17365568590866,8.39404866407665
"101","drop_disp",3.334,7.24442997690564,8.46052008531727
"102","drop_disp",3.367,7.31296582092232,8.52514043354906
"103","drop_disp",3.4,7.38133440804976,8.58987253527878
"104","drop_disp",3.434,7.45158573319502,8.65669050602145
"105","drop_disp",3.467,7.51957294065495,8.72166832359002
"106","drop_disp",3.5,7.58735026926827,8.78677057221944
"107","drop_disp",3.534,7.65694558256736,8.85397321613933
"108","drop_disp",3.567,7.72424847594752,8.91931656876392
"109","drop_disp",3.6,7.79129259203485,8.98476447926854
"110","drop_disp",3.634,7.86007938271577,9.05228850005382
"111","drop_disp",3.667,7.92654433223624,9.11789542707661
"112","drop_disp",3.7,7.9926967455733,9.18354404757655
"113","drop_disp",3.734,8.06050757546836,9.2511925358939
"114","drop_disp",3.767,8.12596922222483,9.31682394123609
"115","drop_disp",3.8,8.19106321469865,9.38238593813903
"116","drop_disp",3.834,8.25772671189356,9.44981233404767
"117","drop_disp",3.867,8.32202117509696,9.51508374763356
"118","drop_disp",3.9,8.38589759387655,9.58012921601571
"119","drop_disp",3.934,8.45125741534801,9.64684622545654
"120","drop_disp",3.967,8.51424318431289,9.71124577423954
"121","drop_disp",4,8.5767735452746,9.77522963048981
"122","drop_disp",4.034,8.64071412065656,9.8406473033894
"123","drop_disp",4.067,8.70229844809201,9.90358197936583
"124","drop_disp",4.1,8.7634121417709,9.96589889081917
"125","drop_disp",4.134,8.82588686054132,10.0293894741701
"126","drop_disp",4.167,8.8860525295739,10.0902550727239
"127","drop_disp",4.2,8.94576222772739,10.1503150524632
"128","drop_disp",4.234,9.00681735894329,10.2112952953976
"129","drop_disp",4.267,9.06564291014184,10.2695589693015
"130","drop_disp",4.3,9.12406110147672,10.3268708377822
"131","drop_disp",4.334,9.18384826237075,10.3848870423724
"132","drop_disp",4.367,9.2415150742264,10.4401670673065
"133","drop_disp",4.4,9.29885574175732,10.4944136428215
"134","drop_disp",4.434,9.35762764711481,10.5492124936251
"135","drop_disp",4.467,9.41440984918382,10.6013388795002
"136","drop_disp",4.5,9.47097252125213,10.6524280628126
"137","drop_disp",4.534,9.52906060789188,10.7039979176472
"138","drop_disp",4.567,9.58529794390676,10.7530403741861
"139","drop_disp",4.6,9.64143571561665,10.8011203601574
"140","drop_disp",4.634,9.6992127941841,10.8496930228818
"141","drop_disp",4.667,9.75527086109657,10.8959489526463
"142","drop_disp",4.7,9.81134801155265,10.9413827783577
"143","drop_disp",4.734,9.86918279538513,10.9873936225854
"144","drop_disp",4.767,9.92540809868581,11.0313368702639
"145","drop_disp",4.8,9.98175527223909,11.0746397845633
"146","drop_disp",4.834,10.0399672672247,11.1186526249799
"147","drop_disp",4.867,10.0966453223661,11.1608517686428
"148","drop_disp",4.9,10.1535202431548,11.2026025365363
"149","drop_disp",4.934,10.2123426917619,11.2452128481922
"150","drop_disp",4.967,10.2696659296926,11.2862339906325
"151","drop_disp",5,10.3272255439908,11.3269764550673
"152","drop_disp",5.034,10.3867814664122,11.3687107672531
"153","drop_disp",5.067,10.4448307613604,11.4090226834819
"154","drop_disp",5.1,10.5031175361723,11.4491755582585
"155","drop_disp",5.134,10.5634105556395,11.4904052211086
"156","drop_disp",5.167,10.6221509769649,11.5303037998056
"157","drop_disp",5.2,10.6810930245806,11.5700945357716
"158","drop_disp",5.234,10.7420117812323,11.6109786755151
"159","drop_disp",5.267,10.8013007129133,11.650543268424
"160","drop_disp",5.3,10.860723340968,11.6899766188546
"161","drop_disp",5.334,10.9220566012981,11.7304429494814
"162","drop_disp",5.367,10.9816611519472,11.7695306928436
"163","drop_disp",5.4,11.041306619776,11.8083956534983
"164","drop_disp",5.434,11.1027657258025,11.848160415314
"165","drop_disp",5.467,11.1623862182148,11.8864373513164
"166","drop_disp",5.5,11.2219385930558,11.9243490201891
"167","drop_disp",5.534,11.283184196471,11.962970234756
